Date,High,Low,Open,Close,Volume,Adj Close
2013-01-02,55.0,54.0099983215332,54.880001068115234,54.540000915527344,5358100.0,49.430545806884766
2013-01-03,53.52000045776367,51.849998474121094,53.439998626708984,51.9900016784668,14413200.0,47.11944580078125
2013-01-04,52.72999954223633,52.060001373291016,52.20000076293945,52.09000015258789,10458000.0,47.21006774902344
2013-01-07,52.33000183105469,51.54999923706055,51.880001068115234,52.09000015258789,7804500.0,47.21006774902344
2013-01-08,52.2400016784668,51.36000061035156,52.0,51.400001525878906,8196200.0,46.584716796875
2013-01-09,52.5,51.5,51.59000015258789,52.369998931884766,5154300.0,47.463844299316406
2013-01-10,53.189998626708984,52.33000183105469,52.52000045776367,53.11000061035156,6506500.0,48.1345100402832
2013-01-11,53.400001525878906,52.33000183105469,53.400001525878906,52.81999969482422,10182500.0,47.87168502807617
2013-01-14,54.41999816894531,52.599998474121094,52.869998931884766,53.36000061035156,7119900.0,48.3610954284668
2013-01-15,53.849998474121094,53.209999084472656,53.220001220703125,53.619998931884766,5802900.0,48.596744537353516
2013-01-16,53.79999923706055,53.34000015258789,53.63999938964844,53.65999984741211,6474500.0,48.63299560546875
2013-01-17,54.529998779296875,53.16999816894531,53.7599983215332,54.400001525878906,14438900.0,49.30366516113281
2013-01-18,54.630001068115234,54.220001220703125,54.400001525878906,54.560001373291016,7023900.0,49.44868087768555
2013-01-22,56.09000015258789,54.560001373291016,54.650001525878906,56.02000045776367,9330000.0,50.77190017700195
2013-01-23,56.25,55.45000076293945,56.11000061035156,55.90999984741211,6665700.0,50.672203063964844
2013-01-24,56.439998626708984,55.900001525878906,56.029998779296875,56.220001220703125,4221700.0,50.95315933227539
2013-01-25,56.380001068115234,55.720001220703125,56.36000061035156,56.040000915527344,5604700.0,50.790035247802734
2013-01-28,56.529998779296875,55.79999923706055,56.41999816894531,55.810001373291016,5736900.0,50.581573486328125
2013-01-29,56.689998626708984,55.68000030517578,55.75,56.279998779296875,7317600.0,51.00754165649414
2013-01-30,56.439998626708984,55.91999816894531,56.25,56.08000183105469,6269200.0,50.82627868652344
2013-01-31,56.040000915527344,55.209999084472656,55.84000015258789,55.209999084472656,6957500.0,50.03778839111328
2013-02-01,55.84000015258789,55.369998931884766,55.7400016784668,55.77000045776367,6369500.0,50.545326232910156
2013-02-04,56.369998931884766,55.31999969482422,55.31999969482422,55.75,4795700.0,50.527198791503906
2013-02-05,57.83000183105469,56.83000183105469,57.06999969482422,57.77000045776367,8645500.0,52.35795211791992
2013-02-06,57.540000915527344,57.099998474121094,57.439998626708984,57.380001068115234,5266100.0,52.00448226928711
